"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","win_chance","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","view_history","rt","stimulus","response","question_order","trial_name","value","task","block_number","trial_number","choice_key","choice_location","choice_color","choice_key_oneback","choice_location_oneback","choice_color_oneback","unavailable_keys","unavailable_locations","unavailable_colors","unavailable_location","unavailable_color","unavailable_keys_oneback","unavailable_locations_oneback","unavailable_colors_oneback","reward_oneback","reward","total_score","total_score_oneback","coin_earned","coin_earned_oneback","is_choice_valid","is_timeout_reached","instruction_blue","instruction_green","instruction_red","felt_different","felt_blue","felt_green","felt_red","prompt","flipped","attention","expected_answer","category","question_index"
"pavlovia","0","2703","0.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","16601","0.0-2.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","2","25382","0.0-3.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","true","","","","","setup","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"instructions","3","311773","0.0-4.0-0.0-0.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","[{""page_index"":0,""viewing_time"":78139},{""page_index"":1,""viewing_time"":21347},{""page_index"":2,""viewing_time"":27947},{""page_index"":3,""viewing_time"":46554},{""page_index"":4,""viewing_time"":22705},{""page_index"":5,""viewing_time"":39596},{""page_index"":6,""viewing_time"":19516},{""page_index"":7,""viewing_time"":22117},{""page_index"":8,""viewing_time"":8469}]","286390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","4","340589","0.0-4.0-0.0-1.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","28813","<div style=""max-width:640px; margin:0 auto; text-align:left;
                               font-family:sans-serif; color:white; padding:10px;"">
            <h3 style=""color:white; text-align:center;"">Quick Reminder</h3>
            <ul style=""line-height:2.1; font-size:1.05em;"">
                <li>There are <strong>3 luck machines</strong>:
                    <span style=""color:#5599ff""><strong>Blue</strong></span> (&uarr; Up),
                    <span style=""color:#55cc55""><strong>Green</strong></span> (&larr; Left),
                    <span style=""color:#ff5555""><strong>Red</strong></span> (&rarr; Right)</li>
                <li>Press the corresponding arrow key to activate a machine</li>
                <li>Activating a machine: <strong class=""win-text"">50% win +&pound;0.05</strong>
                    / <strong class=""lose-text"">50% lose &minus;&pound;0.05</strong></li>
                <li><strong>Time limit:</strong> 6 seconds per turn &mdash; don&rsquo;t miss your chance!</li>
                <li><strong>Goal:</strong> Quickly activate machines and make your choice within the time limit</li>
            </ul>
        </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","5","397560","0.0-4.0-0.0-2.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","56968","","{""q_total_machines"":""3"",""q_blue_key"":""↑ Up arrow key"",""q_red_key"":""→ Right arrow key"",""q_ready_outcome"":""I will either win a coin (+0.05£) or lose a coin (−0.05£)."",""q_goal"":""My goal is to quickly activate luck machines. If I am lucky, I will get rewarded."",""q_win_rates"":""Red: 50% win rate — Blue: 50% win rate — Green: 50% win rate""}","[0,1,2,3,4,5]","luck_game_quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","6","413492","0.0-4.0-1.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","15929","
            <div style=""max-width: 600px; margin: 0 auto; text-align: center; font-family: sans-serif;"">
                <h2 style=""color: white;"">Good job, you learned the instructions!</h2>
                <p>We will now move to a short <strong>training phase</strong> to get you familiar with the game.</p>
                <p>Your score will <strong>not</strong> be counted during training.</p>
                <br>
                <p><strong>Press Space to start training.</strong></p>
            </div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","7","413493","0.0-4.0-2.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","8","415969","0.0-4.0-3.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","2476","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowup","","","","gambling_choice","training","1","arrowup","top-center","blue","null","null","null","[]","[]","[]","null","null","[]","[]","[]","null","1","0","0","0.05","null","true","false","","","","","","","","","","","","",""
"html-keyboard-response","9","416479","0.0-4.0-4.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","417493","0.0-4.0-5.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","11","418499","0.0-4.0-6.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","419563","0.0-4.0-9.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","1063","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowleft","","","","gambling_choice","training","2","arrowleft","bottom-left","green","arrowup","top-center","blue","[]","[]","[]","null","null","[]","[]","[]","1","1","0","0","0.05","0.05","true","false","","","","","","","","","","","","",""
"html-keyboard-response","13","420070","0.0-4.0-10.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","14","421076","0.0-4.0-11.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","422077","0.0-4.0-12.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","422359","0.0-4.0-15.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","280","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowleft","","","","gambling_choice","training","3","arrowleft","bottom-left","green","arrowleft","bottom-left","green","[]","[]","[]","null","null","[]","[]","[]","1","1","0","0","0.05","0.05","true","false","","","","","","","","","","","","",""
"html-keyboard-response","17","422871","0.0-4.0-16.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","423878","0.0-4.0-17.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","424894","0.0-4.0-18.0-0.0","677009b08130c3028f6a8a6d","6a2ce771823a7aa549181ec5","0.5","desktop","0","0","1","","","","","","luck_game","","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
