"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","1407","0.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2292","0.0-2.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","19193","0.0-3.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","31712","0.0-4.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","31715","0.0-5.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","49477","0.0-5.0-1.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","17760","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>","c","","","","","","","","","","","","","","","","",""
"instructions","6","152820","0.0-5.0-2.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","103341","","","[{""page_index"":0,""viewing_time"":3407},{""page_index"":1,""viewing_time"":2104},{""page_index"":2,""viewing_time"":4483},{""page_index"":3,""viewing_time"":970},{""page_index"":4,""viewing_time"":8396},{""page_index"":5,""viewing_time"":48579},{""page_index"":6,""viewing_time"":18788},{""page_index"":7,""viewing_time"":6529},{""page_index"":8,""viewing_time"":10084}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","195821","0.0-5.0-2.0-1.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","42999","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 's' or 'k' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-keyboard-response","8","208554","0.0-5.0-3.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","12732","<p>We will now start some practice trials.<br><b>The practice trials will also include some trials in which you will need to remember only one square to make sure you understood the instructions.</b><br>You may already want to be ready with your fingers on '<b>s</b>' and '<b>k</b>'.<br><img class=""wm-example-img"" src=""images/examples/keyboard.png""><br><b style=""font-size:1.2em;"">&lsquo;S&rsquo; = SAME &nbsp;&nbsp;&nbsp; &lsquo;K&rsquo; = DIFFERENT</b><br><br><u>Please try to be as accurate as possible.</u><br><br><b>Press any key to begin</b></p>","k","","","","","","","","","","","","","","","","",""
"html-keyboard-response","9","210564","0.0-5.0-3.0-1.0-0.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","210779","0.0-5.0-3.0-1.0-1.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<img class='upper1' src=images/squares/magenta.png><div class=""fixation"">+</div>","null","","","memory","practice","0","1","","","","","","","","","","",""
"html-keyboard-response","11","211683","0.0-5.0-3.0-1.0-2.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","213338","0.0-5.0-3.0-1.0-3.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","1653","<img class='upper1' src=images/squares/blue.png><div class=""fixation"">+</div>","k","","","test","practice","0","1","k","true","","","","","","","","",""
"html-keyboard-response","13","213844","0.0-5.0-3.0-1.0-4.0","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","14","214859","0.0-5.0-3.0-1.0-0.1","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","215062","0.0-5.0-3.0-1.0-1.1","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<img class='c' src=images/squares/brown.png><img class='d' src=images/squares/yellow.png><img class='h' src=images/squares/red.png><img class='j' src=images/squares/black.png><div class=""fixation"">+</div>","null","","","memory","practice","1","4","","","","","","","","","","",""
"html-keyboard-response","16","215965","0.0-5.0-3.0-1.0-2.1","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","217102","0.0-5.0-3.0-1.0-3.1","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","1135","<img class='d' src=images/squares/cyan.png><div class=""fixation"">+</div>","k","","","test","practice","1","4","k","true","","","","","","","","",""
"html-keyboard-response","18","217615","0.0-5.0-3.0-1.0-4.1","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","218622","0.0-5.0-3.0-1.0-0.2","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","20","218829","0.0-5.0-3.0-1.0-1.2","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<img class='upper2' src=images/squares/magenta.png><div class=""fixation"">+</div>","null","","","memory","practice","2","1","","","","","","","","","","",""
"html-keyboard-response","21","219732","0.0-5.0-3.0-1.0-2.2","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","220790","0.0-5.0-3.0-1.0-3.2","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","1057","<img class='upper2' src=images/squares/magenta.png><div class=""fixation"">+</div>","s","","","test","practice","2","1","s","true","","","","","","","","",""
"html-keyboard-response","23","221291","0.0-5.0-3.0-1.0-4.2","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","222307","0.0-5.0-3.0-1.0-0.3","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","222511","0.0-5.0-3.0-1.0-1.3","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<img class='b' src=images/squares/magenta.png><img class='d' src=images/squares/black.png><img class='h' src=images/squares/blue.png><img class='k' src=images/squares/orange.png><div class=""fixation"">+</div>","null","","","memory","practice","3","4","","","","","","","","","","",""
"html-keyboard-response","26","223413","0.0-5.0-3.0-1.0-2.3","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","224664","0.0-5.0-3.0-1.0-3.3","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","1250","<img class='h' src=images/squares/blue.png><div class=""fixation"">+</div>","k","","","test","practice","3","4","s","false","","","","","","","","",""
"html-keyboard-response","28","225175","0.0-5.0-3.0-1.0-4.3","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">Incorrect</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","226190","0.0-5.0-3.0-1.0-0.4","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","226393","0.0-5.0-3.0-1.0-1.4","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<img class='b' src=images/squares/yellow.png><img class='f' src=images/squares/orange.png><img class='g' src=images/squares/green.png><img class='j' src=images/squares/magenta.png><div class=""fixation"">+</div>","null","","","memory","practice","4","4","","","","","","","","","","",""
"html-keyboard-response","31","227297","0.0-5.0-3.0-1.0-2.4","69d5525ec7afcfce08d8608b","not_provided","desktop","0","0","1","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
