"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","889","0.0-0.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","896","0.0-2.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13145","0.0-3.0-0.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","22110","0.0-4.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","22113","0.0-5.0-0.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","53159","0.0-5.0-1.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","31044","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>"," ","","","","","","","","","","","","","","","","",""
"instructions","6","185571","0.0-5.0-2.0-0.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","132410","","","[{""page_index"":0,""viewing_time"":3896},{""page_index"":1,""viewing_time"":5288},{""page_index"":2,""viewing_time"":14730},{""page_index"":3,""viewing_time"":4831},{""page_index"":4,""viewing_time"":32115},{""page_index"":5,""viewing_time"":20895},{""page_index"":6,""viewing_time"":33315},{""page_index"":7,""viewing_time"":12316},{""page_index"":8,""viewing_time"":5025}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","264517","0.0-5.0-2.0-1.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","78943","","{""set_size"":""2 or 4"",""steps"":""True"",""choose_square"":""Press the 's' or 'k' key."",""remember"":""The color and location of the single 'test' square"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","272556","0.0-5.0-2.0-2.0-0.0","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","8037","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","299061","0.0-5.0-2.1-0.1","69808775dc84b90f4adafb2f","not_provided","desktop","0","0","0","","","","","","working_memory","","26504","","","[{""page_index"":0,""viewing_time"":2826},{""page_index"":1,""viewing_time"":1342},{""page_index"":2,""viewing_time"":1635},{""page_index"":3,""viewing_time"":2220},{""page_index"":4,""viewing_time"":2475},{""page_index"":5,""viewing_time"":10178},{""page_index"":6,""viewing_time"":1852},{""page_index"":7,""viewing_time"":2678},{""page_index"":8,""viewing_time"":1298}]","","","","","","","","","","","","","","","",""
