participant,.draw,beta
5d1a8d1531978f00019c42bd,1,0.48103543484089284
605b838b80f022835fc293fb,1,-0.025229140991643695
67d0094243dae460e5682b51,1,0.08508163765172885
6928a6394052fbe76783ed32,1,0.022886325148202602
6985a1a2a9b075341a3e65b0,1,0.5038347870546865
69947fa1a4c3da138296e3c4,1,-0.2188827012269587
69a1086e0fba8ea789c2ee15,1,0.22327084041852022
69a14f0c9cb4d84e02cab2ea,1,0.086743558663509
69ef69fa85d57cec3354845f,1,0.21500062751855137
6a02cd6171c4d3dcce16c504,1,1.0983496502680563
5d1a8d1531978f00019c42bd,2,0.07159845910847917
605b838b80f022835fc293fb,2,0.5986496565063174
67d0094243dae460e5682b51,2,0.04724021297755507
6928a6394052fbe76783ed32,2,-0.0051517086254598
6985a1a2a9b075341a3e65b0,2,0.5351426008055429
69947fa1a4c3da138296e3c4,2,0.47596142392361873
69a1086e0fba8ea789c2ee15,2,0.16041334506727592
69a14f0c9cb4d84e02cab2ea,2,0.3430392758422522
69ef69fa85d57cec3354845f,2,0.25036808905793884
6a02cd6171c4d3dcce16c504,2,0.5200499532545325
5d1a8d1531978f00019c42bd,3,-0.12759684750570427
605b838b80f022835fc293fb,3,0.49323745167823363
67d0094243dae460e5682b51,3,0.024995082311107905
6928a6394052fbe76783ed32,3,-0.08598254315098275
6985a1a2a9b075341a3e65b0,3,0.44379858154952195
69947fa1a4c3da138296e3c4,3,0.21086876392148424
69a1086e0fba8ea789c2ee15,3,0.13270271689922364
69a14f0c9cb4d84e02cab2ea,3,-0.09297162633762845
69ef69fa85d57cec3354845f,3,0.18687309038450028
6a02cd6171c4d3dcce16c504,3,0.5290235940287397
5d1a8d1531978f00019c42bd,4,0.8226161143655539
605b838b80f022835fc293fb,4,0.13020095165757106
67d0094243dae460e5682b51,4,0.05928070123233542
6928a6394052fbe76783ed32,4,0.25736175953676155
6985a1a2a9b075341a3e65b0,4,0.2757946004407076
69947fa1a4c3da138296e3c4,4,0.4333453801084888
69a1086e0fba8ea789c2ee15,4,0.8593046931778545
69a14f0c9cb4d84e02cab2ea,4,0.49730303450145763
69ef69fa85d57cec3354845f,4,0.26283889358087503
6a02cd6171c4d3dcce16c504,4,1.5974500712209783
5d1a8d1531978f00019c42bd,5,0.8532950633814994
