alpha,beta,p_stay_noreward,p_stay_reward
-1.0140173383928415,1.2758552877386469,0.2661943875144122,0.5650880466675559
-0.5922401977954638,1.110092871071347,0.35612101415075853,0.6266455125703936
-1.158143194014029,1.4640712764148451,0.23900484018231496,0.5758910423485927
-0.7067382332944089,1.1202617978151743,0.33031997157016085,0.6019324618154717
-0.999166030568003,1.3821818507443155,0.2691054213048764,0.5946002756729941
-0.5342828786063645,1.1617895263058013,0.3695185297699559,0.6519238873844437
-0.7159908098862775,0.9187974708784095,0.3282764441130169,0.5505285948146856
-0.13343346405358866,0.7787683939381281,0.4666910400794192,0.6559584311163128
-1.064545012537298,1.0395167061352193,0.2564418553794105,0.49374325000682573
-0.5976433884463379,0.7100135681998074,0.3548830342404449,0.528063021702418
-0.7602599725065349,0.5907126694607999,0.3185898260273631,0.45771442185749195
-0.4191486488568481,1.0193432106679046,0.3967204889236109,0.6457008176404037
-1.112643345631384,0.897781179069726,0.24737841572820468,0.44649016029829025
-0.7890448261255026,0.8391230088113766,0.3123738005573369,0.5125169299256267
-0.802719526501628,1.3955320961561708,0.3094440865336663,0.6440102192401543
-0.9900020948192574,1.314470829978998,0.2709116638848657,0.580412929426173
-0.628528967655675,1.357211939196736,0.3478441647031587,0.6745161932414536
-0.6902612122332802,1.3288627415406093,0.3339749678056041,0.654437266016603
-0.7971527140378099,1.3889259017759523,0.31063491016363276,0.643771893792146
-0.8815290720662443,1.3002867129611364,0.2928610178429083,0.6031859260558121
-0.23107925147983843,0.7362177605443643,0.44248588605718503,0.6236661378585903
-1.0176600478308506,1.0263754967473502,0.26548344538657537,0.5021788484372043
-1.0316967485483244,1.160070537072872,0.26275528632848044,0.5320494450993662
-0.4753850803178852,0.5058962407824773,0.383342461861683,0.5076271984257622
-1.2262553831526333,1.1030060690382055,0.22683749318866478,0.4692266165960224
-0.7877567443891533,1.20084987792708,0.31265054273336673,0.6018293218216199
-0.7888558729445212,0.7188351303629646,0.3124143884609588,0.482501963037332
-1.054014099702019,1.0828651766841197,0.25845502880070065,0.5072122689706378
-0.9043414011371682,1.5523718785296945,0.28815915581222507,0.6565664981088687
-0.6258588681763911,1.2764822685564197,0.3484501188583843,0.6571509307708057
-0.43212098321706244,0.44954823014825923,0.393619974255993,0.5043567014692601
