"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","2183","0.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","3628","0.0-2.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","23367","0.0-3.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","32643","0.0-4.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","32646","0.0-5.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","75616","0.0-5.0-1.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","42968","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>"," ","","","","","","","","","","","","","","","","",""
"instructions","6","128672","0.0-5.0-2.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","53054","","","[{""page_index"":0,""viewing_time"":4303},{""page_index"":1,""viewing_time"":9672},{""page_index"":2,""viewing_time"":5007},{""page_index"":3,""viewing_time"":2422},{""page_index"":4,""viewing_time"":7651},{""page_index"":5,""viewing_time"":6363},{""page_index"":6,""viewing_time"":6813},{""page_index"":7,""viewing_time"":5162},{""page_index"":8,""viewing_time"":5660}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","157650","0.0-5.0-2.0-1.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","28971","","{""set_size"":""4 or 6"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","161892","0.0-5.0-2.0-2.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","4236","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","196819","0.0-5.0-2.1-0.1","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","34925","","","[{""page_index"":0,""viewing_time"":2191},{""page_index"":1,""viewing_time"":2109},{""page_index"":2,""viewing_time"":3904},{""page_index"":3,""viewing_time"":3452},{""page_index"":4,""viewing_time"":4509},{""page_index"":5,""viewing_time"":4811},{""page_index"":6,""viewing_time"":6784},{""page_index"":7,""viewing_time"":3046},{""page_index"":8,""viewing_time"":4117}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","10","225122","0.0-5.0-2.1-1.1","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","28298","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-keyboard-response","11","229653","0.0-5.0-3.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","4528","<p>We will now start some practice trials.<br><b>The practice trials will also include some trials in which you will need to remember only one square to make sure you understood the instructions.</b><br>You may already want to be ready with your fingers on '<b>s</b>' and '<b>k</b>'.<br><img class=""wm-example-img"" src=""images/examples/keyboard.png""><br><b style=""font-size:1.2em;"">&lsquo;K&rsquo; = SAME &nbsp;&nbsp;&nbsp; &lsquo;S&rsquo; = DIFFERENT</b><br><br><u>Please try to be as accurate as possible.</u><br><br><b>Press any key to begin</b></p>"," ","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","231656","0.0-5.0-3.0-1.0-0.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","231858","0.0-5.0-3.0-1.0-1.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<img class='lower3' src=images/squares/cyan.png><div class=""fixation"">+</div>","null","","","memory","practice","0","1","","","","","","","","","","",""
"html-keyboard-response","14","232760","0.0-5.0-3.0-1.0-2.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","235855","0.0-5.0-3.0-1.0-3.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","3092","<img class='lower3' src=images/squares/brown.png><div class=""fixation"">+</div>","s","","","test","practice","0","1","s","true","","","","","","","","",""
"html-keyboard-response","16","236357","0.0-5.0-3.0-1.0-4.0","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","237359","0.0-5.0-3.0-1.0-0.1","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","237562","0.0-5.0-3.0-1.0-1.1","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<img class='b' src=images/squares/yellow.png><img class='f' src=images/squares/green.png><img class='g' src=images/squares/brown.png><img class='l' src=images/squares/blue.png><div class=""fixation"">+</div>","null","","","memory","practice","1","4","","","","","","","","","","",""
"html-keyboard-response","19","238464","0.0-5.0-3.0-1.0-2.1","69309f7da595fb656eebdeb1","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
