"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","2428","0.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","15670","0.0-2.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","23703","0.0-3.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","133631","0.0-4.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","133632","0.0-5.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","174630","0.0-5.0-1.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","40998","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>"," ","","","","","","","","","","","","","","","","",""
"instructions","6","318386","0.0-5.0-2.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","143755","","","[{""page_index"":0,""viewing_time"":3373},{""page_index"":1,""viewing_time"":2642},{""page_index"":2,""viewing_time"":12171},{""page_index"":3,""viewing_time"":9124},{""page_index"":4,""viewing_time"":9648},{""page_index"":5,""viewing_time"":25532},{""page_index"":6,""viewing_time"":21133},{""page_index"":5,""viewing_time"":935},{""page_index"":6,""viewing_time"":18410},{""page_index"":7,""viewing_time"":9202},{""page_index"":8,""viewing_time"":31586}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","509804","0.0-5.0-2.0-1.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","191416","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 's' or 'k' key."",""remember"":""The color and location of the single 'test' square"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","514337","0.0-5.0-2.0-2.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","4532","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","620707","0.0-5.0-2.1-0.1","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","106369","","","[{""page_index"":0,""viewing_time"":2740},{""page_index"":1,""viewing_time"":2628},{""page_index"":2,""viewing_time"":2588},{""page_index"":3,""viewing_time"":2486},{""page_index"":4,""viewing_time"":32252},{""page_index"":3,""viewing_time"":2672},{""page_index"":4,""viewing_time"":2004},{""page_index"":5,""viewing_time"":11452},{""page_index"":6,""viewing_time"":26970},{""page_index"":7,""viewing_time"":10478},{""page_index"":8,""viewing_time"":10100}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","10","674443","0.0-5.0-2.1-1.1","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","53735","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 's' or 'k' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-keyboard-response","11","733775","0.0-5.0-3.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","59331","<p>We will now start some practice trials.<br><b>The practice trials will also include some trials in which you will need to remember only one square to make sure you understood the instructions.</b><br>You may already want to be ready with your fingers on '<b>s</b>' and '<b>k</b>'.<br><img class=""wm-example-img"" src=""images/examples/keyboard.png""><br><b style=""font-size:1.2em;"">&lsquo;S&rsquo; = SAME &nbsp;&nbsp;&nbsp; &lsquo;K&rsquo; = DIFFERENT</b><br><br><u>Please try to be as accurate as possible.</u><br><br><b>Press any key to begin</b></p>"," ","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","735777","0.0-5.0-3.0-1.0-0.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","735978","0.0-5.0-3.0-1.0-1.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<img class='upper1' src=images/squares/black.png><div class=""fixation"">+</div>","null","","","memory","practice","0","1","","","","","","","","","","",""
"html-keyboard-response","14","736880","0.0-5.0-3.0-1.0-2.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","739501","0.0-5.0-3.0-1.0-3.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","2621","<img class='upper1' src=images/squares/black.png><div class=""fixation"">+</div>","s","","","test","practice","0","1","s","true","","","","","","","","",""
"html-keyboard-response","16","740002","0.0-5.0-3.0-1.0-4.0","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","741003","0.0-5.0-3.0-1.0-0.1","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","741206","0.0-5.0-3.0-1.0-1.1","6986cba3e8ebc723b0882887","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<img class='a' src=images/squares/cyan.png><img class='e' src=images/squares/yellow.png><img class='g' src=images/squares/black.png><img class='k' src=images/squares/green.png><div class=""fixation"">+</div>","null","","","memory","practice","1","4","","","","","","","","","","",""
