"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","1600","0.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2670","0.0-2.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","15745","0.0-3.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","22902","0.0-4.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","22904","0.0-5.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","48264","0.0-5.0-1.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","25359","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>"," ","","","","","","","","","","","","","","","","",""
"instructions","6","105064","0.0-5.0-2.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","56799","","","[{""page_index"":0,""viewing_time"":3177},{""page_index"":1,""viewing_time"":1268},{""page_index"":2,""viewing_time"":6503},{""page_index"":3,""viewing_time"":4496},{""page_index"":4,""viewing_time"":8301},{""page_index"":5,""viewing_time"":9519},{""page_index"":6,""viewing_time"":15950},{""page_index"":7,""viewing_time"":2929},{""page_index"":8,""viewing_time"":4656}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","158845","0.0-5.0-2.0-1.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","53777","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The color and location of the single 'test' square"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","162983","0.0-5.0-2.0-2.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","4136","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","229480","0.0-5.0-2.1-0.1","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","66496","","","[{""page_index"":0,""viewing_time"":2077},{""page_index"":1,""viewing_time"":1847},{""page_index"":2,""viewing_time"":6566},{""page_index"":3,""viewing_time"":2919},{""page_index"":4,""viewing_time"":4939},{""page_index"":5,""viewing_time"":26296},{""page_index"":6,""viewing_time"":15874},{""page_index"":7,""viewing_time"":2876},{""page_index"":8,""viewing_time"":3101}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","10","300667","0.0-5.0-2.1-1.1","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","71185","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-keyboard-response","11","357891","0.0-5.0-3.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","57222","<p>We will now start some practice trials.<br><b>The practice trials will also include some trials in which you will need to remember only one square to make sure you understood the instructions.</b><br>You may already want to be ready with your fingers on '<b>s</b>' and '<b>k</b>'.<br><img class=""wm-example-img"" src=""images/examples/keyboard.png""><br><b style=""font-size:1.2em;"">&lsquo;K&rsquo; = SAME &nbsp;&nbsp;&nbsp; &lsquo;S&rsquo; = DIFFERENT</b><br><br><u>Please try to be as accurate as possible.</u><br><br><b>Press any key to begin</b></p>"," ","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","359905","0.0-5.0-3.0-1.0-0.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","360120","0.0-5.0-3.0-1.0-1.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<img class='lower3' src=images/squares/blue.png><div class=""fixation"">+</div>","null","","","memory","practice","0","1","","","","","","","","","","",""
"html-keyboard-response","14","361037","0.0-5.0-3.0-1.0-2.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","362418","0.0-5.0-3.0-1.0-3.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","1380","<img class='lower3' src=images/squares/blue.png><div class=""fixation"">+</div>","k","","","test","practice","0","1","k","true","","","","","","","","",""
"html-keyboard-response","16","362935","0.0-5.0-3.0-1.0-4.0","677009b08130c3028f6a8a6d","not_provided","desktop","0","0","0","","","","","","working_memory","","null","<div class=""fixation"">Correct</div>","null","","","","","","","","","","","","","","","","",""
