"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","1342","0.0-0.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2495","0.0-2.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10738","0.0-3.0-0.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","15305","0.0-4.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","15305","0.0-5.0-0.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","35794","0.0-5.0-1.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","20488","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>","l","","","","","","","","","","","","","","","","",""
"instructions","6","75197","0.0-5.0-2.0-0.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","39403","","","[{""page_index"":0,""viewing_time"":2592},{""page_index"":1,""viewing_time"":1205},{""page_index"":2,""viewing_time"":4665},{""page_index"":3,""viewing_time"":3060},{""page_index"":4,""viewing_time"":6294},{""page_index"":5,""viewing_time"":6534},{""page_index"":6,""viewing_time"":8405},{""page_index"":7,""viewing_time"":4326},{""page_index"":8,""viewing_time"":2322}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","134900","0.0-5.0-2.0-1.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","59702","","{""set_size"":""4 or 8"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The color and location of the single 'test' square"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","137357","0.0-5.0-2.0-2.0-0.0","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","2456","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","196262","0.0-5.0-2.1-0.1","5c41f9ce4fe4f800016dfaac","not_provided","desktop","0","0","0","","","","","","working_memory","","58905","","","[{""page_index"":0,""viewing_time"":938},{""page_index"":1,""viewing_time"":642},{""page_index"":2,""viewing_time"":5264},{""page_index"":3,""viewing_time"":2072},{""page_index"":4,""viewing_time"":2494},{""page_index"":5,""viewing_time"":28111},{""page_index"":6,""viewing_time"":14598},{""page_index"":7,""viewing_time"":1680},{""page_index"":8,""viewing_time"":3106}]","","","","","","","","","","","","","","","",""
