"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","1280","0.0-0.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","2192","0.0-2.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","46217","0.0-3.0-0.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","117931","0.0-4.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","117932","0.0-5.0-0.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","127301","0.0-5.0-1.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","9367","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>","s","","","","","","","","","","","","","","","","",""
"instructions","6","535290","0.0-5.0-2.0-0.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","407988","","","[{""page_index"":0,""viewing_time"":4019},{""page_index"":1,""viewing_time"":346224},{""page_index"":2,""viewing_time"":9176},{""page_index"":3,""viewing_time"":4248},{""page_index"":4,""viewing_time"":4744},{""page_index"":5,""viewing_time"":6928},{""page_index"":6,""viewing_time"":1944},{""page_index"":5,""viewing_time"":3424},{""page_index"":6,""viewing_time"":1049},{""page_index"":7,""viewing_time"":5175},{""page_index"":8,""viewing_time"":4640},{""page_index"":7,""viewing_time"":1208},{""page_index"":6,""viewing_time"":12568},{""page_index"":7,""viewing_time"":776},{""page_index"":8,""viewing_time"":1864}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","581882","0.0-5.0-2.0-1.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","46591","","{""set_size"":""2 or 4"",""steps"":""True"",""choose_square"":""Press the 'k' or 's' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","584138","0.0-5.0-2.0-2.0-0.0","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","2255","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","599738","0.0-5.0-2.1-0.1","66ab330c867b56b7333c7f26","not_provided","desktop","0","0","0","","","","","","working_memory","","15599","","","[{""page_index"":0,""viewing_time"":1351},{""page_index"":1,""viewing_time"":656},{""page_index"":2,""viewing_time"":1121},{""page_index"":3,""viewing_time"":1207},{""page_index"":4,""viewing_time"":3184},{""page_index"":5,""viewing_time"":4256},{""page_index"":6,""viewing_time"":1400},{""page_index"":7,""viewing_time"":960},{""page_index"":8,""viewing_time"":1464}]","","","","","","","","","","","","","","","",""
