"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","value","rt","stimulus","response","view_history","question_order","trial_name","block_type","trial_num","set_size","correct_response","accuracy","mapping","condition","prompt","flipped","attention","expected_answer","category","question_index","task"
"pavlovia","0","1023","0.0-0.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","1217","0.0-2.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7270","0.0-3.0-0.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","captcha","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","3","16813","0.0-4.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","true","","","","","setup","","","","","","","","","","","","","","","","","","","","",""
"call-function","4","16814","0.0-5.0-0.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","5","39609","0.0-5.0-1.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","22794","<div style=""text-align:center;font-family:sans-serif;""><p>Welcome to the luck game experiment!</p><p>This two-day experiment takes part in a study aimed at developing better clinical treatments.</p><p>We appreciate your participation and require your full concentration.</p><br><p>This is a two-day study. Payment (£6/hour) is only given upon completing both parts today and tomorrow.</p><p>You must finish the second part for compensation. After today, you'll receive an invitation for tomorrow's session.</p><p>Please ensure you can attend both sessions before proceeding. Otherwise, you may exit now.</p><p>If you have any questions, please contact us via prolific.</p><br><p>Please stay attentive and in fullscreen mode to ensure payment.</p><p>Thank you for participating!</p><br><p id=""continue-prompt"" style=""visibility:hidden;""><b>Press any key to continue.</b></p></div>"," ","","","","","","","","","","","","","","","","",""
"instructions","6","110503","0.0-5.0-2.0-0.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","70893","","","[{""page_index"":0,""viewing_time"":6174},{""page_index"":1,""viewing_time"":1861},{""page_index"":2,""viewing_time"":7350},{""page_index"":3,""viewing_time"":4810},{""page_index"":4,""viewing_time"":8014},{""page_index"":5,""viewing_time"":12643},{""page_index"":6,""viewing_time"":17177},{""page_index"":7,""viewing_time"":9010},{""page_index"":8,""viewing_time"":3853}]","","","","","","","","","","","","","","","",""
"survey-multi-choice","7","170344","0.0-5.0-2.0-1.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","59840","","{""set_size"":""4 or 6"",""steps"":""True"",""choose_square"":""Press the 's' or 'k' key."",""remember"":""The colors and locations of the 'memory' squares"",""task"":""To tell if the 'test' square is in the same color as the square previously appearing in this location""}","","[0,1,2,3,4]","test_squares_quiz","","","","","","","","","","","","","",""
"html-button-response","8","172856","0.0-5.0-2.0-2.0-0.0","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","2510","<p>Sorry, you made a mistake on the quiz.<br>Let's go back to the instructions &mdash; please read carefully before submitting again.<br>Thank you!</p>","0","","","","","","","","","","","","","","","","",""
"instructions","9","230658","0.0-5.0-2.1-0.1","69d04f34ccb85dbac4c3628c","not_provided","desktop","0","0","0","","","","","","working_memory","","57801","","","[{""page_index"":0,""viewing_time"":1060},{""page_index"":1,""viewing_time"":953},{""page_index"":2,""viewing_time"":7662},{""page_index"":3,""viewing_time"":1242},{""page_index"":4,""viewing_time"":9602},{""page_index"":5,""viewing_time"":12791},{""page_index"":6,""viewing_time"":2862},{""page_index"":5,""viewing_time"":652},{""page_index"":6,""viewing_time"":18502},{""page_index"":7,""viewing_time"":822},{""page_index"":8,""viewing_time"":1653}]","","","","","","","","","","","","","","","",""
